"id","municipality_id:id","name","code"
parroquia_102401,l10n_ve_base.municipio_1024,Urumaco,102401
parroquia_102402,l10n_ve_base.municipio_1024,Urbana Bruzual,102402
parroquia_102501,l10n_ve_base.municipio_1025,Tocópero,102501
parroquia_110101,l10n_ve_base.municipio_1101,Valle De La Pascua,110101
parroquia_110102,l10n_ve_base.municipio_1101,Espino,110102
parroquia_110201,l10n_ve_base.municipio_1102,El Sombrero,110201
parroquia_110202,l10n_ve_base.municipio_1102,Sosa,110202
parroquia_110301,l10n_ve_base.municipio_1103,Calabozo,110301
parroquia_110302,l10n_ve_base.municipio_1103,El Calvario,110302
parroquia_110303,l10n_ve_base.municipio_1103,El Rastro,110303
parroquia_110304,l10n_ve_base.municipio_1103,Guardatinajas,110304
parroquia_110401,l10n_ve_base.municipio_1104,Altagracia De Orituco,110401
parroquia_110402,l10n_ve_base.municipio_1104,Lezama,110402
parroquia_110403,l10n_ve_base.municipio_1104,Libertad De Orituco,110403
parroquia_110404,l10n_ve_base.municipio_1104,San Francisco De Macaira,110404
parroquia_110405,l10n_ve_base.municipio_1104,San Rafael De Orituco,110405
parroquia_110406,l10n_ve_base.municipio_1104,Soublette,110406
parroquia_110407,l10n_ve_base.municipio_1104,Paso Real De Macaira,110407
parroquia_110501,l10n_ve_base.municipio_1105,Tucupido,110501
parroquia_110502,l10n_ve_base.municipio_1105,San Rafael De Laya,110502
parroquia_110601,l10n_ve_base.municipio_1106,San Juan De Los Morros,110601
parroquia_110602,l10n_ve_base.municipio_1106,Parapara,110602
parroquia_110603,l10n_ve_base.municipio_1106,Cantagallo,110603
parroquia_110701,l10n_ve_base.municipio_1107,Zaraza,110701
parroquia_110702,l10n_ve_base.municipio_1107,San José De Unare,110702
parroquia_110801,l10n_ve_base.municipio_1108,Camaguán,110801
parroquia_110802,l10n_ve_base.municipio_1108,Puerto Miranda,110802
parroquia_110803,l10n_ve_base.municipio_1108,Uverito,110803
parroquia_110901,l10n_ve_base.municipio_1109,San José De Guaribe,110901
parroquia_111001,l10n_ve_base.municipio_1110,Las Mercedes,111001
parroquia_111002,l10n_ve_base.municipio_1110,Santa Rita De Manapire,111002
parroquia_111003,l10n_ve_base.municipio_1110,Cabruta,111003
parroquia_111101,l10n_ve_base.municipio_1111,El Socorro,111101
parroquia_111201,l10n_ve_base.municipio_1112,Ortiz,111201
parroquia_111202,l10n_ve_base.municipio_1112,San Francisco De Tiznados,111202
parroquia_111203,l10n_ve_base.municipio_1112,San José De Tiznados,111203
parroquia_111204,l10n_ve_base.municipio_1112,San Lorenzo De Tiznados,111204
parroquia_111301,l10n_ve_base.municipio_1113,Santa María De Ipire,111301
parroquia_111302,l10n_ve_base.municipio_1113,Altamira,111302
parroquia_111401,l10n_ve_base.municipio_1114,Chaguaramas,111401
parroquia_111501,l10n_ve_base.municipio_1115,San Gerónimo De Guayabal,111501
parroquia_111502,l10n_ve_base.municipio_1115,Cazorla,111502
parroquia_120101,l10n_ve_base.municipio_1201,Freitez,120101
parroquia_120102,l10n_ve_base.municipio_1201,José María Blanco,120102
parroquia_120201,l10n_ve_base.municipio_1202,Catedral,120201
parroquia_120202,l10n_ve_base.municipio_1202,Concepción,120202
parroquia_120203,l10n_ve_base.municipio_1202,Santa Rosa,120203
parroquia_120204,l10n_ve_base.municipio_1202,Unión,120204
parroquia_120205,l10n_ve_base.municipio_1202,El Cují,120205
parroquia_120206,l10n_ve_base.municipio_1202,Tamaca,120206
parroquia_120207,l10n_ve_base.municipio_1202,Juan De Villegas,120207
parroquia_120208,l10n_ve_base.municipio_1202,Aguedo Felipe Alvarado,120208
parroquia_120209,l10n_ve_base.municipio_1202,Buena Vista,120209
parroquia_120210,l10n_ve_base.municipio_1202,Juárez,120210
parroquia_120301,l10n_ve_base.municipio_1203,Juan Bautista Rodríguez,120301
parroquia_120302,l10n_ve_base.municipio_1203,Diego De Lozada,120302
parroquia_120303,l10n_ve_base.municipio_1203,San Miguel,120303
parroquia_120304,l10n_ve_base.municipio_1203,Cuara,120304
parroquia_120305,l10n_ve_base.municipio_1203,Paraíso De San José,120305
parroquia_120306,l10n_ve_base.municipio_1203,Tintorero,120306
parroquia_120307,l10n_ve_base.municipio_1203,José Bernardo Dorante,120307
parroquia_120308,l10n_ve_base.municipio_1203,Coronel Mariano Peraza,120308
parroquia_120401,l10n_ve_base.municipio_1204,Bolívar,120401
parroquia_120402,l10n_ve_base.municipio_1204,Anzoátegui,120402
parroquia_120403,l10n_ve_base.municipio_1204,Guárico,120403
parroquia_120404,l10n_ve_base.municipio_1204,Humocaro Alto,120404
parroquia_120405,l10n_ve_base.municipio_1204,Humocaro Bajo,120405
parroquia_120406,l10n_ve_base.municipio_1204,Morán,120406
parroquia_120407,l10n_ve_base.municipio_1204,Hilario Luna Y Luna,120407
parroquia_120408,l10n_ve_base.municipio_1204,La Candelaria,120408
parroquia_120501,l10n_ve_base.municipio_1205,Cabudare,120501
parroquia_120502,l10n_ve_base.municipio_1205,José Gregorio Bastidas,120502
parroquia_120503,l10n_ve_base.municipio_1205,Agua Viva,120503
parroquia_120601,l10n_ve_base.municipio_1206,Trinidad Samuel,120601
parroquia_120602,l10n_ve_base.municipio_1206,Antonio Díaz,120602
parroquia_120603,l10n_ve_base.municipio_1206,Camacaro,120603
parroquia_120604,l10n_ve_base.municipio_1206,Castañeda,120604
parroquia_120605,l10n_ve_base.municipio_1206,Chiquinquirá,120605
parroquia_120606,l10n_ve_base.municipio_1206,Espinoza De Los Monteros,120606
parroquia_120607,l10n_ve_base.municipio_1206,Lara,120607
parroquia_120608,l10n_ve_base.municipio_1206,Manuel Morillo,120608
parroquia_120609,l10n_ve_base.municipio_1206,Montes De Oca,120609
parroquia_120610,l10n_ve_base.municipio_1206,Torres,120610
parroquia_120611,l10n_ve_base.municipio_1206,El Blanco,120611
parroquia_120612,l10n_ve_base.municipio_1206,Montaña Verde,120612
parroquia_120614,l10n_ve_base.municipio_1206,Las Mercedes,120614
parroquia_120615,l10n_ve_base.municipio_1206,Cecilio Zubillaga,120615
parroquia_120616,l10n_ve_base.municipio_1206,Reyes Vargas,120616
parroquia_120617,l10n_ve_base.municipio_1206,Altagracia,120617
parroquia_120701,l10n_ve_base.municipio_1207,Siquisique,120701
parroquia_120702,l10n_ve_base.municipio_1207,San Miguel,120702
parroquia_120703,l10n_ve_base.municipio_1207,Xaguas,120703
parroquia_120704,l10n_ve_base.municipio_1207,Moroturo,120704
parroquia_120801,l10n_ve_base.municipio_1208,Pío Tamayo,120801
parroquia_120802,l10n_ve_base.municipio_1208,Yacambú,120802
parroquia_120803,l10n_ve_base.municipio_1208,Quebrada Honda De Guache,120803
parroquia_120901,l10n_ve_base.municipio_1209,Sarare,120901
parroquia_120902,l10n_ve_base.municipio_1209,Gustavo Vegas León,120902
parroquia_120903,l10n_ve_base.municipio_1209,Buría,120903
parroquia_130101,l10n_ve_base.municipio_1301,Gabriel Picón González,130101
parroquia_130102,l10n_ve_base.municipio_1301,Héctor Amable Mora,130102
parroquia_130103,l10n_ve_base.municipio_1301,José Nucete Sardi,130103
parroquia_130104,l10n_ve_base.municipio_1301,Pulido Méndez,130104
parroquia_130105,l10n_ve_base.municipio_1301,Presidente Rómulo Gallegos,130105
parroquia_130106,l10n_ve_base.municipio_1301,Presidente Betancourt,130106
parroquia_130107,l10n_ve_base.municipio_1301,Presidente Páez,130107
parroquia_130201,l10n_ve_base.municipio_1302,La Azulita,130201
parroquia_130301,l10n_ve_base.municipio_1303,Canaguá,130301
parroquia_130302,l10n_ve_base.municipio_1303,Capurí,130302
parroquia_130303,l10n_ve_base.municipio_1303,Chacantá,130303
parroquia_130304,l10n_ve_base.municipio_1303,El Molino,130304
parroquia_130305,l10n_ve_base.municipio_1303,Guaimaral,130305
parroquia_130306,l10n_ve_base.municipio_1303,Mucutuy,130306
parroquia_130307,l10n_ve_base.municipio_1303,Mucuchachí,130307
parroquia_130401,l10n_ve_base.municipio_1304,Acequias,130401
parroquia_130402,l10n_ve_base.municipio_1304,Jají,130402
parroquia_130403,l10n_ve_base.municipio_1304,La Mesa,130403
parroquia_130404,l10n_ve_base.municipio_1304,San José Del Sur,130404
parroquia_130405,l10n_ve_base.municipio_1304,Montalbán,130405
parroquia_130406,l10n_ve_base.municipio_1304,Matriz,130406
parroquia_130407,l10n_ve_base.municipio_1304,Fernández Peña,130407
parroquia_130501,l10n_ve_base.municipio_1305,Guaraque,130501
parroquia_130502,l10n_ve_base.municipio_1305,Mesa De Quintero,130502
parroquia_130503,l10n_ve_base.municipio_1305,Río Negro,130503
parroquia_130601,l10n_ve_base.municipio_1306,Arapuey,130601
parroquia_130602,l10n_ve_base.municipio_1306,Palmira,130602
parroquia_130701,l10n_ve_base.municipio_1307,Torondoy,130701
parroquia_130702,l10n_ve_base.municipio_1307,San Cristóbal De Torondoy,130702
parroquia_130801,l10n_ve_base.municipio_1308,Arias,130801
parroquia_130802,l10n_ve_base.municipio_1308,Sagrario,130802
parroquia_130803,l10n_ve_base.municipio_1308,Milla,130803
parroquia_130804,l10n_ve_base.municipio_1308,El Llano,130804
parroquia_130805,l10n_ve_base.municipio_1308,Juan Rodríguez Suárez,130805
parroquia_130806,l10n_ve_base.municipio_1308,Jacinto Plaza,130806
parroquia_130807,l10n_ve_base.municipio_1308,Domingo Peña,130807
parroquia_130808,l10n_ve_base.municipio_1308,Gonzalo Picón Febres,130808
parroquia_130809,l10n_ve_base.municipio_1308,Osuna Rodríguez,130809
parroquia_130810,l10n_ve_base.municipio_1308,Lasso De La Vega,130810
parroquia_130811,l10n_ve_base.municipio_1308,Caracciolo Parra Pérez,130811
parroquia_130812,l10n_ve_base.municipio_1308,Mariano Picón Salas,130812
parroquia_130813,l10n_ve_base.municipio_1308,Antonio Spinetti Dini,130813
parroquia_130814,l10n_ve_base.municipio_1308,El Morro,130814
parroquia_130815,l10n_ve_base.municipio_1308,Los Nevados,130815
parroquia_130901,l10n_ve_base.municipio_1309,Tabay,130901
parroquia_131001,l10n_ve_base.municipio_1310,Timotes,131001
parroquia_131002,l10n_ve_base.municipio_1310,Andrés Eloy Blanco,131002
parroquia_131003,l10n_ve_base.municipio_1310,Piñango,131003
parroquia_131004,l10n_ve_base.municipio_1310,La Venta,131004
parroquia_131101,l10n_ve_base.municipio_1311,Santa Cruz De Mora,131101
parroquia_131102,l10n_ve_base.municipio_1311,Mesa Bolívar,131102
parroquia_131103,l10n_ve_base.municipio_1311,Mesa De Las Palmas,131103
parroquia_131201,l10n_ve_base.municipio_1312,Santa Elena De Arenales,131201
parroquia_131202,l10n_ve_base.municipio_1312,Eloy Paredes,131202
parroquia_131203,l10n_ve_base.municipio_1312,San Rafael De Alcázar,131203
parroquia_131301,l10n_ve_base.municipio_1313,Tucani,131301
parroquia_131302,l10n_ve_base.municipio_1313,Florencio Ramírez,131302
parroquia_131401,l10n_ve_base.municipio_1314,Santo Domingo,131401
parroquia_131402,l10n_ve_base.municipio_1314,Las Piedras,131402
parroquia_131501,l10n_ve_base.municipio_1315,Pueblo Llano,131501
parroquia_131601,l10n_ve_base.municipio_1316,Mucuchíes,131601
parroquia_131602,l10n_ve_base.municipio_1316,Mucurubá,131602
parroquia_131603,l10n_ve_base.municipio_1316,San Rafael,131603
parroquia_131604,l10n_ve_base.municipio_1316,Cacute,131604
parroquia_131605,l10n_ve_base.municipio_1316,La Toma,131605
parroquia_131701,l10n_ve_base.municipio_1317,Bailadores,131701
parroquia_131702,l10n_ve_base.municipio_1317,Gerónimo Maldonado,131702
parroquia_131801,l10n_ve_base.municipio_1318,Capital Sucre,131801
parroquia_131802,l10n_ve_base.municipio_1318,Chiguará,131802
parroquia_131803,l10n_ve_base.municipio_1318,Estánquez,131803
parroquia_131804,l10n_ve_base.municipio_1318,San Juan,131804
parroquia_131805,l10n_ve_base.municipio_1318,Pueblo Nuevo Del Sur,131805
parroquia_131806,l10n_ve_base.municipio_1318,La Trampa,131806
parroquia_131901,l10n_ve_base.municipio_1319,El Llano,131901
parroquia_131902,l10n_ve_base.municipio_1319,Tovar,131902
parroquia_131903,l10n_ve_base.municipio_1319,El Amparo,131903
parroquia_131904,l10n_ve_base.municipio_1319,San Francisco,131904
parroquia_132001,l10n_ve_base.municipio_1320,Nueva Bolivia,132001
parroquia_132002,l10n_ve_base.municipio_1320,Independencia,132002
parroquia_132003,l10n_ve_base.municipio_1320,María De La Concepción Palacios Blanco,132003
parroquia_132004,l10n_ve_base.municipio_1320,Santa Apolonia,132004
parroquia_132101,l10n_ve_base.municipio_1321,Padre Noguera,132101
parroquia_132201,l10n_ve_base.municipio_1322,Aricagua,132201
parroquia_132202,l10n_ve_base.municipio_1322,San Antonio,132202
parroquia_132301,l10n_ve_base.municipio_1323,Zea,132301
parroquia_132302,l10n_ve_base.municipio_1323,Caño El Tigre,132302
parroquia_140101,l10n_ve_base.municipio_1401,Caucagua,140101
parroquia_140102,l10n_ve_base.municipio_1401,Aragüita,140102
parroquia_140103,l10n_ve_base.municipio_1401,Arévalo González,140103
parroquia_140104,l10n_ve_base.municipio_1401,Capaya,140104
parroquia_140105,l10n_ve_base.municipio_1401,Panaquire,140105
parroquia_140106,l10n_ve_base.municipio_1401,Ribas,140106
parroquia_140107,l10n_ve_base.municipio_1401,El Café,140107
parroquia_140108,l10n_ve_base.municipio_1401,Marizapa,140108
parroquia_140201,l10n_ve_base.municipio_1402,Higuerote,140201
parroquia_140202,l10n_ve_base.municipio_1402,Curiepe,140202
parroquia_140203,l10n_ve_base.municipio_1402,Tacarigua,140203
parroquia_140301,l10n_ve_base.municipio_1403,Los Teques,140301
parroquia_140302,l10n_ve_base.municipio_1403,Cecilio Acosta,140302
parroquia_140303,l10n_ve_base.municipio_1403,Paracotos,140303
parroquia_140304,l10n_ve_base.municipio_1403,San Pedro,140304
parroquia_140305,l10n_ve_base.municipio_1403,Tácata,140305
parroquia_140306,l10n_ve_base.municipio_1403,El Jarillo,140306
parroquia_140307,l10n_ve_base.municipio_1403,Altagracia De La Montaña,140307
parroquia_140401,l10n_ve_base.municipio_1404,Santa Teresa Del Tuy,140401
parroquia_140402,l10n_ve_base.municipio_1404,El Cartanal,140402
parroquia_140501,l10n_ve_base.municipio_1405,Ocumare Del Tuy,140501
parroquia_140502,l10n_ve_base.municipio_1405,La Democracia,140502
parroquia_140503,l10n_ve_base.municipio_1405,Santa Bárbara,140503
parroquia_140601,l10n_ve_base.municipio_1406,Río Chico,140601
parroquia_140602,l10n_ve_base.municipio_1406,El Guapo,140602
parroquia_140603,l10n_ve_base.municipio_1406,Tacarigua De La Laguna,140603
parroquia_140604,l10n_ve_base.municipio_1406,Paparo,140604
parroquia_140605,l10n_ve_base.municipio_1406,San Fernando Del Guapo,140605
parroquia_140701,l10n_ve_base.municipio_1407,Santa Lucía,140701
parroquia_140801,l10n_ve_base.municipio_1408,Guarenas,140801
parroquia_140901,l10n_ve_base.municipio_1409,Petare,140901
parroquia_140902,l10n_ve_base.municipio_1409,Leoncio Martínez,140902
parroquia_140903,l10n_ve_base.municipio_1409,Caucagüita,140903
parroquia_140904,l10n_ve_base.municipio_1409,Fila De Mariches,140904
parroquia_140905,l10n_ve_base.municipio_1409,La Dolorita,140905
parroquia_141001,l10n_ve_base.municipio_1410,Cúa,141001
parroquia_141002,l10n_ve_base.municipio_1410,Nueva Cúa,141002
parroquia_141101,l10n_ve_base.municipio_1411,Guatire,141101
parroquia_141102,l10n_ve_base.municipio_1411,Bolívar,141102
parroquia_141201,l10n_ve_base.municipio_1412,Charallave,141201
parroquia_141202,l10n_ve_base.municipio_1412,Las Brisas,141202
parroquia_141301,l10n_ve_base.municipio_1413,San Antonio De Los Altos,141301
parroquia_141401,l10n_ve_base.municipio_1414,San José De Barlovento,141401
parroquia_141402,l10n_ve_base.municipio_1414,Cumbo,141402
parroquia_141501,l10n_ve_base.municipio_1415,San Francisco De Yare,141501
parroquia_141502,l10n_ve_base.municipio_1415,San Antonio De Yare,141502
parroquia_141601,l10n_ve_base.municipio_1416,Baruta,141601
parroquia_141602,l10n_ve_base.municipio_1416,El Cafetal,141602
parroquia_141603,l10n_ve_base.municipio_1416,Las Minas De Baruta,141603
parroquia_141701,l10n_ve_base.municipio_1417,Carrizal,141701
parroquia_141801,l10n_ve_base.municipio_1418,Chacao,141801
parroquia_141901,l10n_ve_base.municipio_1419,El Hatillo,141901
parroquia_142001,l10n_ve_base.municipio_1420,Mamporal,142001
parroquia_142101,l10n_ve_base.municipio_1421,Cúpira,142101
parroquia_142102,l10n_ve_base.municipio_1421,Machurucuto,142102
parroquia_150101,l10n_ve_base.municipio_1501,San Antonio,150101
parroquia_150102,l10n_ve_base.municipio_1501,San Francisco,150102
parroquia_150201,l10n_ve_base.municipio_1502,Bolívar,150201
parroquia_150301,l10n_ve_base.municipio_1503,Caripe,150301
parroquia_150302,l10n_ve_base.municipio_1503,Teresén,150302
parroquia_150303,l10n_ve_base.municipio_1503,El Guácharo,150303
parroquia_150304,l10n_ve_base.municipio_1503,San Agustín,150304
parroquia_150305,l10n_ve_base.municipio_1503,La Guanota,150305
parroquia_150306,l10n_ve_base.municipio_1503,Sabana De Piedra,150306
parroquia_150401,l10n_ve_base.municipio_1504,Capital Cedeño,150401
parroquia_150402,l10n_ve_base.municipio_1504,Areo,150402
parroquia_150403,l10n_ve_base.municipio_1504,San Félix,150403
parroquia_150404,l10n_ve_base.municipio_1504,Viento Fresco,150404
parroquia_150501,l10n_ve_base.municipio_1505,Ezequiel Zamora,150501
parroquia_150502,l10n_ve_base.municipio_1505,El Tejero,150502
parroquia_150601,l10n_ve_base.municipio_1506,Libertador,150601
parroquia_150602,l10n_ve_base.municipio_1506,Tabasca,150602
parroquia_150603,l10n_ve_base.municipio_1506,Las Alhuacas,150603
parroquia_150604,l10n_ve_base.municipio_1506,Chaguaramas,150604
parroquia_150701,l10n_ve_base.municipio_1507,El Furrial,150701
parroquia_150702,l10n_ve_base.municipio_1507,Jusepín,150702
parroquia_150703,l10n_ve_base.municipio_1507,El Corozo,150703
parroquia_150704,l10n_ve_base.municipio_1507,San Vicente,150704
parroquia_150705,l10n_ve_base.municipio_1507,La Pica,150705
parroquia_150706,l10n_ve_base.municipio_1507,Alto De Los Godos,150706
parroquia_150707,l10n_ve_base.municipio_1507,Boquerón,150707
parroquia_150708,l10n_ve_base.municipio_1507,Las Cocuizas,150708
parroquia_150709,l10n_ve_base.municipio_1507,Santa Cruz,150709
parroquia_150710,l10n_ve_base.municipio_1507,San Simón,150710
parroquia_150801,l10n_ve_base.municipio_1508,Capital Piar,150801
parroquia_150802,l10n_ve_base.municipio_1508,Chaguaramal,150802
parroquia_150803,l10n_ve_base.municipio_1508,Guanaguana,150803
parroquia_150804,l10n_ve_base.municipio_1508,Aparicio,150804
parroquia_150805,l10n_ve_base.municipio_1508,Taguaya,150805
parroquia_150806,l10n_ve_base.municipio_1508,El Pinto,150806
parroquia_150807,l10n_ve_base.municipio_1508,La Toscana,150807
parroquia_150901,l10n_ve_base.municipio_1509,Capital Punceres,150901
parroquia_150902,l10n_ve_base.municipio_1509,Cachipo,150902
parroquia_151001,l10n_ve_base.municipio_1510,Capital Sotillo,151001
parroquia_151002,l10n_ve_base.municipio_1510,Los Barrancos De Fajardo,151002
parroquia_151101,l10n_ve_base.municipio_1511,Aguasay,151101
parroquia_151201,l10n_ve_base.municipio_1512,Santa Bárbara,151201
parroquia_151301,l10n_ve_base.municipio_1513,Uracoa,151301
parroquia_160101,l10n_ve_base.municipio_1601,Arismendi,160101
parroquia_160201,l10n_ve_base.municipio_1602,Díaz,160201
parroquia_160202,l10n_ve_base.municipio_1602,Zabala,160202
parroquia_160301,l10n_ve_base.municipio_1603,Capital Gómez,160301
parroquia_160302,l10n_ve_base.municipio_1603,Guevara,160302
parroquia_160303,l10n_ve_base.municipio_1603,Matasiete,160303
parroquia_160304,l10n_ve_base.municipio_1603,Bolívar,160304
parroquia_160305,l10n_ve_base.municipio_1603,Sucre,160305
parroquia_160401,l10n_ve_base.municipio_1604,Maneiro,160401
parroquia_160402,l10n_ve_base.municipio_1604,Aguirre,160402
parroquia_160501,l10n_ve_base.municipio_1605,Marcano,160501
parroquia_160502,l10n_ve_base.municipio_1605,Adrián,160502
parroquia_160601,l10n_ve_base.municipio_1606,Mariño,160601
parroquia_160701,l10n_ve_base.municipio_1607,Península De Macanao,160701
parroquia_160702,l10n_ve_base.municipio_1607,San Francisco,160702
parroquia_160801,l10n_ve_base.municipio_1608,Villalba,160801
parroquia_160802,l10n_ve_base.municipio_1608,Vicente Fuentes,160802
parroquia_160901,l10n_ve_base.municipio_1609,Tubores,160901
parroquia_160902,l10n_ve_base.municipio_1609,Los Barales,160902
parroquia_161001,l10n_ve_base.municipio_1610,Antolín Del Campo,161001
parroquia_161101,l10n_ve_base.municipio_1611,García,161101
parroquia_161102,l10n_ve_base.municipio_1611,Francisco Fajardo,161102
parroquia_170101,l10n_ve_base.municipio_1701,Araure,170101
parroquia_170102,l10n_ve_base.municipio_1701,Río Acarigua,170102
parroquia_170201,l10n_ve_base.municipio_1702,Esteller,170201
parroquia_170202,l10n_ve_base.municipio_1702,Uveral,170202
parroquia_170301,l10n_ve_base.municipio_1703,Guanare,170301
parroquia_170302,l10n_ve_base.municipio_1703,Córdoba,170302
parroquia_170303,l10n_ve_base.municipio_1703,San Juan De Guanaguanare,170303
parroquia_170304,l10n_ve_base.municipio_1703,Virgen De La Coromoto,170304
parroquia_170305,l10n_ve_base.municipio_1703,San José De La Montaña,170305
parroquia_170401,l10n_ve_base.municipio_1704,Guanarito,170401
parroquia_170402,l10n_ve_base.municipio_1704,Trinidad De La Capilla,170402
parroquia_170403,l10n_ve_base.municipio_1704,Divina Pastora,170403
parroquia_170501,l10n_ve_base.municipio_1705,Ospino,170501
parroquia_170502,l10n_ve_base.municipio_1705,Aparición,170502
parroquia_170503,l10n_ve_base.municipio_1705,La Estación,170503
parroquia_170601,l10n_ve_base.municipio_1706,Páez,170601
parroquia_170602,l10n_ve_base.municipio_1706,Payara,170602
parroquia_170603,l10n_ve_base.municipio_1706,Pimpinela,170603
parroquia_170604,l10n_ve_base.municipio_1706,Ramón Peraza,170604
parroquia_170701,l10n_ve_base.municipio_1707,Sucre,170701
parroquia_170702,l10n_ve_base.municipio_1707,Concepción,170702
parroquia_170703,l10n_ve_base.municipio_1707,San Rafael De Palo Alzado,170703
parroquia_170704,l10n_ve_base.municipio_1707,Uvencio Antonio Velásquez,170704
parroquia_170705,l10n_ve_base.municipio_1707,San José De Saguaz,170705
parroquia_170706,l10n_ve_base.municipio_1707,Villa Rosa,170706
parroquia_170801,l10n_ve_base.municipio_1708,Turén,170801
parroquia_170802,l10n_ve_base.municipio_1708,Canelones,170802
parroquia_170803,l10n_ve_base.municipio_1708,Santa Cruz,170803
parroquia_170804,l10n_ve_base.municipio_1708,San Isidro Labrador,170804
parroquia_170901,l10n_ve_base.municipio_1709,Monseñor José Vicente De Unda,170901
parroquia_170902,l10n_ve_base.municipio_1709,Peña Blanca,170902
parroquia_171001,l10n_ve_base.municipio_1710,Agua Blanca,171001
parroquia_171101,l10n_ve_base.municipio_1711,Papelón,171101
parroquia_171102,l10n_ve_base.municipio_1711,Caño Delgadito,171102
parroquia_171201,l10n_ve_base.municipio_1712,San Genaro De Boconoito,171201
parroquia_171202,l10n_ve_base.municipio_1712,Antolín Tovar,171202
parroquia_171301,l10n_ve_base.municipio_1713,San Rafael De Onoto,171301
parroquia_171302,l10n_ve_base.municipio_1713,Santa Fe,171302
parroquia_171303,l10n_ve_base.municipio_1713,Thermo Morles,171303
parroquia_171401,l10n_ve_base.municipio_1714,Santa Rosalía,171401
parroquia_171402,l10n_ve_base.municipio_1714,Florida,171402
parroquia_180101,l10n_ve_base.municipio_1801,Río Caribe,180101
parroquia_180102,l10n_ve_base.municipio_1801,San Juan De Las Galdonas,180102
parroquia_180103,l10n_ve_base.municipio_1801,Puerto Santo,180103
parroquia_180104,l10n_ve_base.municipio_1801,El Morro De Puerto Santo,180104
parroquia_180105,l10n_ve_base.municipio_1801,Antonio José De Sucre,180105
parroquia_180201,l10n_ve_base.municipio_1802,El Pilar,180201
parroquia_180202,l10n_ve_base.municipio_1802,El Rincón,180202
parroquia_180203,l10n_ve_base.municipio_1802,Guaraúnos,180203
parroquia_180204,l10n_ve_base.municipio_1802,Tunapuicito,180204
parroquia_180205,l10n_ve_base.municipio_1802,Unión,180205
parroquia_180206,l10n_ve_base.municipio_1802,General Francisco Antonio Vásquez,180206
parroquia_180301,l10n_ve_base.municipio_1803,Santa Catalina,180301
parroquia_180302,l10n_ve_base.municipio_1803,Santa Rosa,180302
parroquia_180303,l10n_ve_base.municipio_1803,Santa Teresa,180303
parroquia_180304,l10n_ve_base.municipio_1803,Bolívar,180304
parroquia_180305,l10n_ve_base.municipio_1803,Macarapana,180305
parroquia_180401,l10n_ve_base.municipio_1804,Yaguaraparo,180401
parroquia_180402,l10n_ve_base.municipio_1804,Libertad,180402
parroquia_180403,l10n_ve_base.municipio_1804,El Paujil,180403
parroquia_180501,l10n_ve_base.municipio_1805,Irapa,180501
parroquia_180502,l10n_ve_base.municipio_1805,Campo Claro,180502
parroquia_180503,l10n_ve_base.municipio_1805,Soro,180503
parroquia_180504,l10n_ve_base.municipio_1805,San Antonio De Irapa,180504
parroquia_180505,l10n_ve_base.municipio_1805,Marabal,180505
parroquia_180601,l10n_ve_base.municipio_1806,Capital Mejía,180601
parroquia_180701,l10n_ve_base.municipio_1807,Cumanacoa,180701
parroquia_180702,l10n_ve_base.municipio_1807,Arenas,180702
parroquia_180703,l10n_ve_base.municipio_1807,Aricagua,180703
parroquia_180704,l10n_ve_base.municipio_1807,Cocollar,180704
parroquia_180705,l10n_ve_base.municipio_1807,San Fernando,180705
parroquia_180706,l10n_ve_base.municipio_1807,San Lorenzo,180706
parroquia_180801,l10n_ve_base.municipio_1808,Villa Frontado (Muelle De Cariaco),180801
parroquia_180802,l10n_ve_base.municipio_1808,Catuaro,180802
parroquia_180803,l10n_ve_base.municipio_1808,Rendón,180803
parroquia_180804,l10n_ve_base.municipio_1808,Santa Cruz,180804
parroquia_180805,l10n_ve_base.municipio_1808,Santa María,180805
parroquia_180901,l10n_ve_base.municipio_1809,Altagracia,180901
parroquia_180902,l10n_ve_base.municipio_1809,Ayacucho,180902
parroquia_180903,l10n_ve_base.municipio_1809,Santa Inés,180903
parroquia_180904,l10n_ve_base.municipio_1809,Valentín Valiente,180904
parroquia_180905,l10n_ve_base.municipio_1809,San Juan,180905
parroquia_180906,l10n_ve_base.municipio_1809,Santa Fe,180906
parroquia_180907,l10n_ve_base.municipio_1809,Raúl Leoni,180907
parroquia_181001,l10n_ve_base.municipio_1810,Güiria,181001
parroquia_181002,l10n_ve_base.municipio_1810,Cristóbal Colón,181002
parroquia_181003,l10n_ve_base.municipio_1810,Punta De Piedras,181003
parroquia_181004,l10n_ve_base.municipio_1810,Bideau,181004
parroquia_181101,l10n_ve_base.municipio_1811,Mariño,181101
parroquia_181102,l10n_ve_base.municipio_1811,Rómulo Gallegos,181102
parroquia_181201,l10n_ve_base.municipio_1812,Tunapuy,181201
parroquia_181202,l10n_ve_base.municipio_1812,Campo Elías,181202
parroquia_181301,l10n_ve_base.municipio_1813,San José De Aerocuar,181301
parroquia_181302,l10n_ve_base.municipio_1813,Tavera Acosta,181302
parroquia_181401,l10n_ve_base.municipio_1814,Capital Bolívar,181401
parroquia_181501,l10n_ve_base.municipio_1815,Araya,181501
parroquia_181502,l10n_ve_base.municipio_1815,Manicuare,181502
parroquia_181503,l10n_ve_base.municipio_1815,Chacopata,181503
parroquia_190101,l10n_ve_base.municipio_1901,Ayacucho,190101
